0.00995533157256,1.28566130577
0.0113775209308,1.26481388976
0.0127997099424,1.24705399815
0.0142218985641,1.23195048447
0.0156440867526,1.22157347293
0.0170662744646,1.21418319399
0.0184884616566,1.21110964284
0.0199106482855,1.20355738914
0.0213328343079,1.18921836594
0.0227550196805,1.18073924481
0.0241772043599,1.17003484425
0.0255993883028,1.16111071627
0.0270215714659,1.14758742447
0.0284437538059,1.13274693724
0.0298659352794,1.12358188825
0.0312881158432,1.10449701155
0.0327102954538,1.09021040747
0.0341324740681,1.06951823586
0.0355546516426,1.05072996154
0.0369768281341,1.02438647098
0.0383990034992,0.993877240443
0.0398211776946,0.943528452256
0.041243350677,0.837568675695
0.042665522403,0.7054454924
0.0440876928294,0.585933526047
0.0455098619127,0.49047195
0.0469320296098,0.362012316667
0.0483541958772,0.271697416667
0.0497763606717,0.210378333333
0.0511985239499,0.154192
0.0526206856685,0.122678608333
0.0540428457842,0.111164016667
0.0554650042537,0.0977298833333
0.0568871610335,0.07733365
0.0583093160806,0.0588352166667
0.0597314693514,0.0503231666667
0.0611536208026,0.0497156083333
0.0625757703911,0.0476911333333
0.0639979180733,0.0410920916667
0.0654200638061,0.031937625
0.0668422075461,0.0249070083333
0.0682643492499,0.022536325
0.0696864888743,0.0230014333333
0.0711086263759,0.02316575
0.0725307617115,0.020904825
0.0739528948376,0.0168664583333
0.075375025711,0.0129551666667
0.0767971542883,0.0108892916667
0.0782192805262,0.0108014416667
0.0796414043815,0.011468375
0.0810635258107,0.0115202916667
0.0824856447706,0.0103418166667
0.0839077612179,0.00827030833333
0.0853298751091,0.00636430833333
0.0867519864011,0.00526396666667
0.0881740950505,0.00521881666667
0.0895962010139,0.00567848333333
0.091018304248,0.00594128333333
0.0924404047096,0.00549760833333
0.0938625023553,0.00451366666667
0.0952845971418,0.00342539166667
0.0967066890257,0.00268091666667
0.0981287779638,0.00248044166667
0.0995508639127,0.00273141666667
0.100972946829,0.0030113
0.10239502667,0.003011675
0.103817103391,0.002644925
0.10523917695,0.00204144166667
0.106661247304,0.00150726666667
0.108083314408,0.00122378333333
0.109505378219,0.001242025
0.110927438695,0.00142955
0.112349495792,0.001582675
0.113771549467,0.00154575833333
0.115193599676,0.001310775
0.116615646376,0.0009803
0.118037689524,0.0006947
0.119459729076,0.000582591666667
0.120881764989,0.0006265
0.12230379722,0.000749583333333
0.123725825725,0.000844066666667
0.125147850461,0.000818758333333
0.126569871385,0.000685466666667
0.127991888454,0.000490858333333
0.129413901623,0.000347108333333
0.130835910851,0.000280116666667
0.132257916093,0.000309233333333
0.133679917306,0.000385691666667
0.135101914447,0.000448866666667
0.136523907473,0.000447508333333
0.13794589634,0.000379083333333
0.139367881005,0.000272966666667
0.140789861424,0.000181083333333
0.142211837555,0.000137591666667
0.143633809353,0.00015465
0.145055776777,0.0002023
0.146477739781,0.000244133333333
0.147899698324,0.000252516666667
0.149321652362,0.000224025
0.150743601851,0.000168225
0.152165546748,0.000109033333333
0.153587487009,7.24E-05
0.155009422592,7.50E-05
0.156431353454,0.000101766666667
0.15785327955,0.000133625
0.159275200838,0.000150316666667
0.160697117274,0.000140416666667
0.162119028814,0.00010935
0.163540935417,7.08E-05
0.164962837037,4.46E-05
0.166384733633,3.94E-05
0.16780662516,5.35E-05
0.169228511575,7.53E-05
0.170650392836,9.08E-05
0.172072268898,9.06E-05
0.173494139719,7.61E-05
0.174916005254,5.21E-05
0.176337865462,3.31E-05
0.177759720297,2.44E-05
